year,datepart,Country,unique_visitors
2020,2020-03-21T00:00:00Z,France,142
2020,2020-03-21T00:00:00Z,Australia,15
2020,2020-03-21T00:00:00Z,Australia,618
2020,2020-03-21T00:00:00Z,Germany,3927
2020,2020-03-21T00:00:00Z,Germany,870
2020,2020-03-21T00:00:00Z,France,2337
2020,2020-03-21T00:00:00Z,France,245
2020,2020-03-21T00:00:00Z,Australia,134
2020,2020-03-21T00:00:00Z,Australia,3180
2020,2020-03-21T00:00:00Z,Germany,1525
2020,2020-03-21T00:00:00Z,France,23
2020,2020-03-21T00:00:00Z,France,804
2020,2020-03-21T00:00:00Z,Australia,2383
2020,2020-03-21T00:00:00Z,Germany,321
2020,2020-03-21T00:00:00Z,Germany,6247
2020,2020-03-21T00:00:00Z,France,96
2020,2020-03-21T00:00:00Z,France,6072
2020,2020-03-21T00:00:00Z,Australia,190
2020,2020-03-21T00:00:00Z,Australia,5859
2020,2020-03-21T00:00:00Z,Germany,75
2020,2020-03-21T00:00:00Z,Germany,6164
2020,2020-03-21T00:00:00Z,France,13
2020,2020-03-21T00:00:00Z,France,2285
2020,2020-03-21T00:00:00Z,Australia,18
2020,2020-03-21T00:00:00Z,Australia,1731
2020,2020-03-21T00:00:00Z,Germany,188
2020,2020-03-21T00:00:00Z,Germany,9002
2020,2020-03-21T00:00:00Z,France,534
2020,2020-03-21T00:00:00Z,France,9848
2020,2020-03-21T00:00:00Z,Australia,81
2020,2020-03-21T00:00:00Z,Australia,14709
2020,2020-03-28T00:00:00Z,Germany,223
2020,2020-03-28T00:00:00Z,Germany,3851
2020,2020-03-28T00:00:00Z,France,114
2020,2020-03-28T00:00:00Z,France,7147
2020,2020-03-28T00:00:00Z,Australia,129
2020,2020-03-28T00:00:00Z,Australia,3400
2020,2020-03-28T00:00:00Z,Germany,201
2020,2020-03-28T00:00:00Z,Germany,3669
2020,2020-03-28T00:00:00Z,France,1
2020,2020-03-28T00:00:00Z,France,1871
2020,2020-03-28T00:00:00Z,Australia,247
2020,2020-03-28T00:00:00Z,Australia,8405
2020,2020-03-28T00:00:00Z,Germany,2978
2020,2020-03-28T00:00:00Z,Germany,92
2020,2020-03-28T00:00:00Z,France,1
2020,2020-03-28T00:00:00Z,France,5023
2020,2020-03-28T00:00:00Z,Australia,24
2020,2020-03-28T00:00:00Z,Australia,1919
2020,2020-03-28T00:00:00Z,Germany,386
2020,2020-03-28T00:00:00Z,Germany,4095
2020,2020-03-28T00:00:00Z,France,483
2020,2020-03-28T00:00:00Z,France,2610
2020,2020-03-28T00:00:00Z,Australia,321
2020,2020-03-28T00:00:00Z,Australia,2680
2020,2020-03-28T00:00:00Z,Germany,783
2020,2020-03-28T00:00:00Z,Germany,6827
2020,2020-03-28T00:00:00Z,France,599
2020,2020-03-28T00:00:00Z,France,4028
2020,2020-03-28T00:00:00Z,Australia,1107
2020,2020-03-28T00:00:00Z,Australia,7711
2020,2020-03-28T00:00:00Z,Germany,1
2020,2020-03-28T00:00:00Z,Germany,1162
2020,2020-03-28T00:00:00Z,France,1
2020,2020-03-28T00:00:00Z,France,1820
2020,2020-03-28T00:00:00Z,Australia,155
2020,2020-03-28T00:00:00Z,Australia,3904
2020,2020-03-28T00:00:00Z,Germany,8
2020,2020-03-28T00:00:00Z,Germany,3775
2020,2020-03-28T00:00:00Z,France,3
2020,2020-03-28T00:00:00Z,France,1406
2020,2020-03-28T00:00:00Z,Australia,64
2020,2020-03-28T00:00:00Z,Australia,5279
2020,2020-03-28T00:00:00Z,Germany,162
2020,2020-03-28T00:00:00Z,France,1847
2020,2020-03-28T00:00:00Z,Australia,827
2020,2020-03-28T00:00:00Z,Germany,1546
2020,2020-03-28T00:00:00Z,Germany,5573
2020,2020-03-28T00:00:00Z,France,2223
2020,2020-03-28T00:00:00Z,France,401
2020,2020-03-28T00:00:00Z,Australia,44
2020,2020-03-28T00:00:00Z,Australia,2216
2020,2020-03-28T00:00:00Z,Germany,679
2020,2020-03-28T00:00:00Z,France,1812
2020,2020-03-28T00:00:00Z,Australia,999
2020,2020-03-28T00:00:00Z,Germany,299
2020,2020-03-28T00:00:00Z,France,209
2020,2020-03-28T00:00:00Z,Australia,591
2020,2020-03-28T00:00:00Z,Germany,457
2020,2020-03-28T00:00:00Z,France,7
2020,2020-03-28T00:00:00Z,France,3279
2020,2020-03-28T00:00:00Z,Australia,12
2020,2020-03-28T00:00:00Z,Australia,1056
2020,2020-03-28T00:00:00Z,Germany,1292
2020,2020-03-28T00:00:00Z,France,2001
2020,2020-03-28T00:00:00Z,Australia,589
2020,2020-03-28T00:00:00Z,Germany,2
2020,2020-03-28T00:00:00Z,Germany,305
2020,2020-03-28T00:00:00Z,France,528
2020,2020-03-28T00:00:00Z,Australia,5
2020,2020-03-28T00:00:00Z,Australia,988
2020,2020-03-28T00:00:00Z,Germany,91
2020,2020-03-28T00:00:00Z,Germany,3053
2020,2020-03-28T00:00:00Z,France,93
2020,2020-03-28T00:00:00Z,France,1818
2020,2020-03-28T00:00:00Z,Australia,761
2020,2020-03-28T00:00:00Z,Australia,13490
2020,2020-03-28T00:00:00Z,Germany,1
2020,2020-03-28T00:00:00Z,Germany,218
2020,2020-03-28T00:00:00Z,France,381
2020,2020-03-28T00:00:00Z,Australia,14
2020,2020-03-28T00:00:00Z,Australia,1271
2020,2020-03-28T00:00:00Z,Germany,1
2020,2020-03-28T00:00:00Z,Germany,770
2020,2020-03-28T00:00:00Z,France,1
2020,2020-03-28T00:00:00Z,France,1695
2020,2020-03-28T00:00:00Z,Australia,1415
2020,2020-03-28T00:00:00Z,Australia,46
2020,2020-03-28T00:00:00Z,Germany,5
2020,2020-03-28T00:00:00Z,Germany,645
2020,2020-03-28T00:00:00Z,France,388
2020,2020-03-28T00:00:00Z,Australia,403
2020,2020-03-28T00:00:00Z,Germany,2
2020,2020-03-28T00:00:00Z,Germany,2960
2020,2020-03-28T00:00:00Z,France,2071
2020,2020-03-28T00:00:00Z,Australia,46
2020,2020-03-28T00:00:00Z,Australia,7179
2020,2020-03-28T00:00:00Z,Germany,302
2020,2020-03-28T00:00:00Z,Germany,5511
2020,2020-03-28T00:00:00Z,France,257
2020,2020-03-28T00:00:00Z,France,4184
2020,2020-03-28T00:00:00Z,Australia,267
2020,2020-03-28T00:00:00Z,Australia,7210
2020,2020-03-28T00:00:00Z,Germany,356
2020,2020-03-28T00:00:00Z,Germany,6944
2020,2020-03-28T00:00:00Z,France,5
2020,2020-03-28T00:00:00Z,France,3351
2020,2020-03-28T00:00:00Z,Australia,29
2020,2020-03-28T00:00:00Z,Australia,6600
2020,2020-03-28T00:00:00Z,Germany,29
2020,2020-03-28T00:00:00Z,Germany,9272
2020,2020-03-28T00:00:00Z,France,2
2020,2020-03-28T00:00:00Z,France,4550
2020,2020-03-28T00:00:00Z,Australia,33
2020,2020-03-28T00:00:00Z,Australia,3906
2020,2020-03-28T00:00:00Z,Germany,12
2020,2020-03-28T00:00:00Z,Germany,852
2020,2020-03-28T00:00:00Z,France,1
2020,2020-03-28T00:00:00Z,France,517
2020,2020-03-28T00:00:00Z,Australia,6
2020,2020-03-28T00:00:00Z,Australia,3127
2020,2020-03-28T00:00:00Z,Germany,1392
2020,2020-03-28T00:00:00Z,Germany,14988
2020,2020-03-28T00:00:00Z,France,549
2020,2020-03-28T00:00:00Z,France,12627
2020,2020-03-28T00:00:00Z,Australia,15823
2020,2020-03-28T00:00:00Z,Australia,447
2020,2020-03-28T00:00:00Z,Germany,41
2020,2020-03-28T00:00:00Z,Germany,1325
2020,2020-03-28T00:00:00Z,France,1439
2020,2020-03-28T00:00:00Z,Australia,72
2020,2020-03-28T00:00:00Z,Australia,5223
2020,2020-03-28T00:00:00Z,Germany,19316
2020,2020-03-28T00:00:00Z,Germany,891
2020,2020-03-28T00:00:00Z,France,172
2020,2020-03-28T00:00:00Z,France,8020
2020,2020-03-28T00:00:00Z,Australia,7003
2020,2020-03-28T00:00:00Z,Australia,222
2020,2020-03-28T00:00:00Z,Germany,2095
2020,2020-03-28T00:00:00Z,France,768
2020,2020-03-28T00:00:00Z,Australia,2858
2020,2020-03-28T00:00:00Z,Germany,4973
2020,2020-03-28T00:00:00Z,Germany,695
2020,2020-03-28T00:00:00Z,France,488
2020,2020-03-28T00:00:00Z,France,2858
2020,2020-03-28T00:00:00Z,Australia,4273
2020,2020-03-28T00:00:00Z,Australia,596
2020,2020-03-28T00:00:00Z,Germany,211
2020,2020-03-28T00:00:00Z,Germany,45108
2020,2020-03-28T00:00:00Z,France,19
2020,2020-03-28T00:00:00Z,France,4744
2020,2020-03-28T00:00:00Z,Australia,30
2020,2020-03-28T00:00:00Z,Australia,8367
2020,2020-03-28T00:00:00Z,Germany,993
2020,2020-03-28T00:00:00Z,France,979
2020,2020-03-28T00:00:00Z,Australia,2297
2020,2020-03-28T00:00:00Z,Germany,1261
2020,2020-03-28T00:00:00Z,Germany,9933
2020,2020-03-28T00:00:00Z,France,580
2020,2020-03-28T00:00:00Z,France,4027
2020,2020-03-28T00:00:00Z,Australia,252
2020,2020-03-28T00:00:00Z,Australia,9619
2020,2020-03-28T00:00:00Z,Germany,798
2020,2020-03-28T00:00:00Z,Germany,3676
2020,2020-03-28T00:00:00Z,France,2429
2020,2020-03-28T00:00:00Z,France,27
2020,2020-03-28T00:00:00Z,Australia,317
2020,2020-03-28T00:00:00Z,Australia,16221
2020,2020-03-28T00:00:00Z,Germany,11
2020,2020-03-28T00:00:00Z,Germany,1196
2020,2020-03-28T00:00:00Z,France,1104
2020,2020-03-28T00:00:00Z,Australia,6
2020,2020-03-28T00:00:00Z,Australia,2629
2020,2020-03-28T00:00:00Z,Germany,2763
2020,2020-03-28T00:00:00Z,Germany,351
2020,2020-03-28T00:00:00Z,France,9
2020,2020-03-28T00:00:00Z,France,1431
2020,2020-03-28T00:00:00Z,Australia,340
2020,2020-03-28T00:00:00Z,Australia,1806
2020,2020-03-28T00:00:00Z,Germany,16270
2020,2020-03-28T00:00:00Z,Germany,2499
2020,2020-03-28T00:00:00Z,France,3891
2020,2020-03-28T00:00:00Z,France,1157
2020,2020-03-28T00:00:00Z,Australia,248
2020,2020-03-28T00:00:00Z,Australia,3830
2020,2020-03-28T00:00:00Z,Germany,1874
2020,2020-03-28T00:00:00Z,Germany,41814
2020,2020-03-28T00:00:00Z,France,867
2020,2020-03-28T00:00:00Z,France,38606
2020,2020-03-28T00:00:00Z,Australia,1628
2020,2020-03-28T00:00:00Z,Australia,14773
2020,2020-03-28T00:00:00Z,Germany,78
2020,2020-03-28T00:00:00Z,Germany,14464
2020,2020-03-28T00:00:00Z,France,365
2020,2020-03-28T00:00:00Z,France,10021
2020,2020-03-28T00:00:00Z,Australia,3159
2020,2020-03-28T00:00:00Z,Australia,25821
2020,2020-03-28T00:00:00Z,Germany,2065
2020,2020-03-28T00:00:00Z,Germany,34
2020,2020-03-28T00:00:00Z,France,1080
2020,2020-03-28T00:00:00Z,Australia,3
2020,2020-03-28T00:00:00Z,Australia,1471
2020,2020-03-28T00:00:00Z,Germany,1045
2020,2020-03-28T00:00:00Z,Germany,12939
2020,2020-03-28T00:00:00Z,France,8102
2020,2020-03-28T00:00:00Z,France,166
2020,2020-03-28T00:00:00Z,Australia,5733
2020,2020-03-28T00:00:00Z,Australia,35
2020,2020-03-28T00:00:00Z,Germany,4300
2020,2020-03-28T00:00:00Z,France,4
2020,2020-03-28T00:00:00Z,France,1011
2020,2020-03-28T00:00:00Z,Australia,1
2020,2020-03-28T00:00:00Z,Australia,818
2020,2020-03-28T00:00:00Z,Germany,589
2020,2020-03-28T00:00:00Z,Germany,65
2020,2020-03-28T00:00:00Z,France,5
2020,2020-03-28T00:00:00Z,France,417
2020,2020-03-28T00:00:00Z,Australia,76
2020,2020-03-28T00:00:00Z,Australia,770
2020,2020-03-28T00:00:00Z,Germany,2429
2020,2020-03-28T00:00:00Z,Germany,5206
2020,2020-03-28T00:00:00Z,France,989
2020,2020-03-28T00:00:00Z,France,4677
2020,2020-03-28T00:00:00Z,Australia,388
2020,2020-03-28T00:00:00Z,Australia,15207
2020,2020-03-28T00:00:00Z,Germany,501
2020,2020-03-28T00:00:00Z,France,497
2020,2020-03-28T00:00:00Z,Australia,1097
2020,2020-03-28T00:00:00Z,Germany,3863
2020,2020-03-28T00:00:00Z,Germany,1247
2020,2020-03-28T00:00:00Z,France,176
2020,2020-03-28T00:00:00Z,France,4886
2020,2020-03-28T00:00:00Z,Australia,37
2020,2020-03-28T00:00:00Z,Australia,4089
2020,2020-03-28T00:00:00Z,Germany,2894
2020,2020-03-28T00:00:00Z,France,96
2020,2020-03-28T00:00:00Z,France,1677
2020,2020-03-28T00:00:00Z,Australia,4143
2020,2020-03-28T00:00:00Z,Germany,1
2020,2020-03-28T00:00:00Z,Germany,196
2020,2020-03-28T00:00:00Z,France,217
2020,2020-03-28T00:00:00Z,Australia,2
2020,2020-03-28T00:00:00Z,Australia,629
2020,2020-03-28T00:00:00Z,Germany,515
2020,2020-03-28T00:00:00Z,France,244
2020,2020-03-28T00:00:00Z,Australia,202
2020,2020-03-28T00:00:00Z,Germany,648
2020,2020-03-28T00:00:00Z,Germany,10141
2020,2020-03-28T00:00:00Z,France,76
2020,2020-03-28T00:00:00Z,France,2773
2020,2020-03-28T00:00:00Z,Australia,78
2020,2020-03-28T00:00:00Z,Australia,5143
2020,2020-03-28T00:00:00Z,Germany,330
2020,2020-03-28T00:00:00Z,France,10
2020,2020-03-28T00:00:00Z,France,2653
2020,2020-03-28T00:00:00Z,Australia,1
2020,2020-03-28T00:00:00Z,Australia,811
2020,2020-03-28T00:00:00Z,Germany,2910
2020,2020-03-28T00:00:00Z,Germany,22460
2020,2020-03-28T00:00:00Z,France,2865
2020,2020-03-28T00:00:00Z,France,12725
2020,2020-03-28T00:00:00Z,Australia,9028
2020,2020-03-28T00:00:00Z,Australia,660
2020,2020-03-28T00:00:00Z,Germany,1
2020,2020-03-28T00:00:00Z,Germany,3824
2020,2020-03-28T00:00:00Z,France,1
2020,2020-03-28T00:00:00Z,France,1348
2020,2020-03-28T00:00:00Z,Australia,1
2020,2020-03-28T00:00:00Z,Australia,1389
2020,2020-03-28T00:00:00Z,Germany,1273
2020,2020-03-28T00:00:00Z,Germany,16664
2020,2020-03-28T00:00:00Z,France,288
2020,2020-03-28T00:00:00Z,France,13553
2020,2020-03-28T00:00:00Z,Australia,10651
2020,2020-03-28T00:00:00Z,Australia,212
2020,2020-03-28T00:00:00Z,Germany,6
2020,2020-03-28T00:00:00Z,Germany,9353
2020,2020-03-28T00:00:00Z,France,24
2020,2020-03-28T00:00:00Z,France,4198
2020,2020-03-28T00:00:00Z,Australia,67
2020,2020-03-28T00:00:00Z,Australia,29054
2020,2020-03-28T00:00:00Z,Germany,3416
2020,2020-03-28T00:00:00Z,Germany,14387
2020,2020-03-28T00:00:00Z,France,10781
2020,2020-03-28T00:00:00Z,France,14121
2020,2020-03-28T00:00:00Z,Australia,2478
2020,2020-03-28T00:00:00Z,Australia,12001
2020,2020-03-28T00:00:00Z,Germany,714
2020,2020-03-28T00:00:00Z,France,1
2020,2020-03-28T00:00:00Z,France,5539
2020,2020-03-28T00:00:00Z,Australia,1
2020,2020-03-28T00:00:00Z,Australia,1259
2020,2020-03-28T00:00:00Z,Germany,2630
2020,2020-03-28T00:00:00Z,France,1176
2020,2020-03-28T00:00:00Z,Australia,13
2020,2020-03-28T00:00:00Z,Australia,5654
2020,2020-03-28T00:00:00Z,Germany,1817
2020,2020-03-28T00:00:00Z,Germany,19
2020,2020-03-28T00:00:00Z,France,8
2020,2020-03-28T00:00:00Z,France,2316
2020,2020-03-28T00:00:00Z,Australia,4
2020,2020-03-28T00:00:00Z,Australia,2531
2020,2020-03-28T00:00:00Z,Germany,828
2020,2020-03-28T00:00:00Z,Germany,10866
2020,2020-03-28T00:00:00Z,France,103
2020,2020-03-28T00:00:00Z,France,6404
2020,2020-03-28T00:00:00Z,Australia,79
2020,2020-03-28T00:00:00Z,Australia,11745
2020,2020-03-28T00:00:00Z,Germany,406
2020,2020-03-28T00:00:00Z,France,2
2020,2020-03-28T00:00:00Z,France,1194
2020,2020-03-28T00:00:00Z,Australia,2
2020,2020-03-28T00:00:00Z,Australia,586
2020,2020-03-28T00:00:00Z,Germany,137
2020,2020-03-28T00:00:00Z,Germany,2373
2020,2020-03-28T00:00:00Z,France,3
2020,2020-03-28T00:00:00Z,France,1029
2020,2020-03-28T00:00:00Z,Australia,5
2020,2020-03-28T00:00:00Z,Australia,2460
2020,2020-03-28T00:00:00Z,Germany,2097
2020,2020-03-28T00:00:00Z,France,3924
2020,2020-03-28T00:00:00Z,Australia,60
2020,2020-03-28T00:00:00Z,Australia,11324
2020,2020-03-28T00:00:00Z,Germany,1526
2020,2020-03-28T00:00:00Z,France,1197
2020,2020-03-28T00:00:00Z,Australia,6
2020,2020-03-28T00:00:00Z,Australia,6403
2020,2020-03-28T00:00:00Z,Germany,182
2020,2020-03-28T00:00:00Z,Germany,3592
2020,2020-03-28T00:00:00Z,France,7668
2020,2020-03-28T00:00:00Z,France,378
2020,2020-03-28T00:00:00Z,Australia,851
2020,2020-03-28T00:00:00Z,Australia,75
2020,2020-03-28T00:00:00Z,Germany,1112
2020,2020-03-28T00:00:00Z,France,2555
2020,2020-03-28T00:00:00Z,Australia,2203
2020,2020-03-28T00:00:00Z,Australia,32
2020,2020-03-28T00:00:00Z,Germany,29
2020,2020-03-28T00:00:00Z,Germany,4911
2020,2020-03-28T00:00:00Z,France,92
2020,2020-03-28T00:00:00Z,France,1317
2020,2020-03-28T00:00:00Z,Australia,611
2020,2020-03-28T00:00:00Z,Australia,3
2020,2020-03-28T00:00:00Z,Germany,76
2020,2020-03-28T00:00:00Z,Germany,1329
2020,2020-03-28T00:00:00Z,France,4
2020,2020-03-28T00:00:00Z,France,314
2020,2020-03-28T00:00:00Z,Australia,44
2020,2020-03-28T00:00:00Z,Australia,1912
2020,2020-03-28T00:00:00Z,Germany,750
2020,2020-03-28T00:00:00Z,France,539
2020,2020-03-28T00:00:00Z,Australia,5
2020,2020-03-28T00:00:00Z,Australia,1247
2020,2020-03-28T00:00:00Z,Germany,3691
2020,2020-03-28T00:00:00Z,Germany,10801
2020,2020-03-28T00:00:00Z,France,1784
2020,2020-03-28T00:00:00Z,France,3833
2020,2020-03-28T00:00:00Z,Australia,3644
2020,2020-03-28T00:00:00Z,Australia,757
2020,2020-03-28T00:00:00Z,Germany,2
2020,2020-03-28T00:00:00Z,Germany,1886
2020,2020-03-28T00:00:00Z,France,38
2020,2020-03-28T00:00:00Z,France,744
2020,2020-03-28T00:00:00Z,Australia,305
2020,2020-03-28T00:00:00Z,Australia,5882
2020,2020-03-28T00:00:00Z,Germany,397
2020,2020-03-28T00:00:00Z,France,185
2020,2020-03-28T00:00:00Z,Australia,1
2020,2020-03-28T00:00:00Z,Australia,898
2020,2020-03-28T00:00:00Z,Germany,5959
2020,2020-03-28T00:00:00Z,Germany,2174
2020,2020-03-28T00:00:00Z,France,4350
2020,2020-03-28T00:00:00Z,France,1809
2020,2020-03-28T00:00:00Z,Australia,2698
2020,2020-03-28T00:00:00Z,Australia,8229
2020,2020-03-28T00:00:00Z,Germany,9677
2020,2020-03-28T00:00:00Z,Germany,27
2020,2020-03-28T00:00:00Z,France,3
2020,2020-03-28T00:00:00Z,France,5179
2020,2020-03-28T00:00:00Z,Australia,985
2020,2020-03-28T00:00:00Z,Australia,16195
2020,2020-03-28T00:00:00Z,Germany,275
2020,2020-03-28T00:00:00Z,France,1
2020,2020-03-28T00:00:00Z,France,391
2020,2020-03-28T00:00:00Z,Australia,1
2020,2020-03-28T00:00:00Z,Australia,693
2020,2020-03-28T00:00:00Z,Germany,27
2020,2020-03-28T00:00:00Z,Germany,3529
2020,2020-03-28T00:00:00Z,France,15
2020,2020-03-28T00:00:00Z,France,2842
2020,2020-03-28T00:00:00Z,Australia,35
2020,2020-03-28T00:00:00Z,Australia,2866
2020,2020-03-28T00:00:00Z,Germany,111
2020,2020-03-28T00:00:00Z,Germany,2793
2020,2020-03-28T00:00:00Z,France,1940
2020,2020-03-28T00:00:00Z,Australia,17
2020,2020-03-28T00:00:00Z,Australia,2495
2020,2020-03-28T00:00:00Z,Germany,265
2020,2020-03-28T00:00:00Z,Germany,3971
2020,2020-03-28T00:00:00Z,France,3671
2020,2020-03-28T00:00:00Z,France,92
2020,2020-03-28T00:00:00Z,Australia,231
2020,2020-03-28T00:00:00Z,Australia,3162
2020,2020-03-28T00:00:00Z,Germany,159
2020,2020-03-28T00:00:00Z,Germany,1923
2020,2020-03-28T00:00:00Z,France,2
2020,2020-03-28T00:00:00Z,France,7836
2020,2020-03-28T00:00:00Z,Australia,23
2020,2020-03-28T00:00:00Z,Australia,3554
2020,2020-03-28T00:00:00Z,Germany,260
2020,2020-03-28T00:00:00Z,France,191
2020,2020-03-28T00:00:00Z,France,218
2020,2020-03-28T00:00:00Z,Australia,13
2020,2020-03-28T00:00:00Z,Australia,680
2020,2020-03-28T00:00:00Z,Germany,1084
2020,2020-03-28T00:00:00Z,Germany,4393
2020,2020-03-28T00:00:00Z,France,2409
2020,2020-03-28T00:00:00Z,France,190
2020,2020-03-28T00:00:00Z,Australia,163
2020,2020-03-28T00:00:00Z,Australia,3967
2020,2020-03-28T00:00:00Z,Germany,1741
2020,2020-03-28T00:00:00Z,France,37
2020,2020-03-28T00:00:00Z,France,985
2020,2020-03-28T00:00:00Z,Australia,3283
2020,2020-03-28T00:00:00Z,Germany,395
2020,2020-03-28T00:00:00Z,Germany,7041
2020,2020-03-28T00:00:00Z,France,103
2020,2020-03-28T00:00:00Z,France,6369
2020,2020-03-28T00:00:00Z,Australia,7896
2020,2020-03-28T00:00:00Z,Australia,245
2020,2020-03-28T00:00:00Z,Germany,84
2020,2020-03-28T00:00:00Z,Germany,6626
2020,2020-03-28T00:00:00Z,France,27
2020,2020-03-28T00:00:00Z,France,2596
2020,2020-03-28T00:00:00Z,Australia,14
2020,2020-03-28T00:00:00Z,Australia,1832
2020,2020-03-28T00:00:00Z,Germany,243
2020,2020-03-28T00:00:00Z,Germany,11424
2020,2020-03-28T00:00:00Z,France,603
2020,2020-03-28T00:00:00Z,France,12459
2020,2020-03-28T00:00:00Z,Australia,109
2020,2020-03-28T00:00:00Z,Australia,14635
2020,2020-04-04T00:00:00Z,Germany,236
2020,2020-04-04T00:00:00Z,Germany,3237
2020,2020-04-04T00:00:00Z,France,121
2020,2020-04-04T00:00:00Z,France,6764
2020,2020-04-04T00:00:00Z,Australia,194
2020,2020-04-04T00:00:00Z,Australia,3643
2020,2020-04-04T00:00:00Z,Germany,3113
2020,2020-04-04T00:00:00Z,Germany,207
2020,2020-04-04T00:00:00Z,France,8
2020,2020-04-04T00:00:00Z,France,1924
2020,2020-04-04T00:00:00Z,Australia,8992
2020,2020-04-04T00:00:00Z,Australia,244
2020,2020-04-04T00:00:00Z,Germany,59
2020,2020-04-04T00:00:00Z,Germany,2455
2020,2020-04-04T00:00:00Z,France,2
2020,2020-04-04T00:00:00Z,France,5364
2020,2020-04-04T00:00:00Z,Australia,21
2020,2020-04-04T00:00:00Z,Australia,1610
2020,2020-04-04T00:00:00Z,Germany,326
2020,2020-04-04T00:00:00Z,Germany,3415
2020,2020-04-04T00:00:00Z,France,462
2020,2020-04-04T00:00:00Z,France,2615
2020,2020-04-04T00:00:00Z,Australia,320
2020,2020-04-04T00:00:00Z,Australia,2650
2020,2020-04-04T00:00:00Z,Germany,5443
2020,2020-04-04T00:00:00Z,Germany,586
2020,2020-04-04T00:00:00Z,France,537
2020,2020-04-04T00:00:00Z,France,4487
2020,2020-04-04T00:00:00Z,Australia,7962
2020,2020-04-04T00:00:00Z,Australia,1197
2020,2020-04-04T00:00:00Z,Germany,886
2020,2020-04-04T00:00:00Z,France,2
2020,2020-04-04T00:00:00Z,France,1797
2020,2020-04-04T00:00:00Z,Australia,144
2020,2020-04-04T00:00:00Z,Australia,4360
2020,2020-04-04T00:00:00Z,Germany,3
2020,2020-04-04T00:00:00Z,Germany,3254
2020,2020-04-04T00:00:00Z,France,8
2020,2020-04-04T00:00:00Z,France,1387
2020,2020-04-04T00:00:00Z,Australia,70
2020,2020-04-04T00:00:00Z,Australia,4364
2020,2020-04-04T00:00:00Z,Germany,173
2020,2020-04-04T00:00:00Z,France,1592
2020,2020-04-04T00:00:00Z,Australia,1
2020,2020-04-04T00:00:00Z,Australia,854
2020,2020-04-04T00:00:00Z,Germany,1089
2020,2020-04-04T00:00:00Z,Germany,5381
2020,2020-04-04T00:00:00Z,France,2836
2020,2020-04-04T00:00:00Z,France,440
2020,2020-04-04T00:00:00Z,Australia,46
2020,2020-04-04T00:00:00Z,Australia,2098
2020,2020-04-04T00:00:00Z,Germany,652
2020,2020-04-04T00:00:00Z,France,1736
2020,2020-04-04T00:00:00Z,Australia,1052
2020,2020-04-04T00:00:00Z,Germany,230
2020,2020-04-04T00:00:00Z,France,198
2020,2020-04-04T00:00:00Z,Australia,581
2020,2020-04-04T00:00:00Z,Germany,2
2020,2020-04-04T00:00:00Z,Germany,353
2020,2020-04-04T00:00:00Z,France,4
2020,2020-04-04T00:00:00Z,France,3176
2020,2020-04-04T00:00:00Z,Australia,11
2020,2020-04-04T00:00:00Z,Australia,1285
2020,2020-04-04T00:00:00Z,Germany,1199
2020,2020-04-04T00:00:00Z,France,1711
2020,2020-04-04T00:00:00Z,Australia,702
2020,2020-04-04T00:00:00Z,Germany,442
2020,2020-04-04T00:00:00Z,France,424
2020,2020-04-04T00:00:00Z,Australia,8
2020,2020-04-04T00:00:00Z,Australia,906
2020,2020-04-04T00:00:00Z,Germany,103
2020,2020-04-04T00:00:00Z,Germany,2410
2020,2020-04-04T00:00:00Z,France,93
2020,2020-04-04T00:00:00Z,France,1905
2020,2020-04-04T00:00:00Z,Australia,696
2020,2020-04-04T00:00:00Z,Australia,11904
2020,2020-04-04T00:00:00Z,Germany,169
2020,2020-04-04T00:00:00Z,France,1
2020,2020-04-04T00:00:00Z,France,384
2020,2020-04-04T00:00:00Z,Australia,3
2020,2020-04-04T00:00:00Z,Australia,1545
2020,2020-04-04T00:00:00Z,Germany,3
2020,2020-04-04T00:00:00Z,Germany,905
2020,2020-04-04T00:00:00Z,France,1870
2020,2020-04-04T00:00:00Z,Australia,57
2020,2020-04-04T00:00:00Z,Australia,1382
2020,2020-04-04T00:00:00Z,Germany,3
2020,2020-04-04T00:00:00Z,Germany,875
2020,2020-04-04T00:00:00Z,France,385
2020,2020-04-04T00:00:00Z,Australia,580
2020,2020-04-04T00:00:00Z,Germany,1
2020,2020-04-04T00:00:00Z,Germany,2569
2020,2020-04-04T00:00:00Z,France,4
2020,2020-04-04T00:00:00Z,France,2015
2020,2020-04-04T00:00:00Z,Australia,71
2020,2020-04-04T00:00:00Z,Australia,7948
2020,2020-04-04T00:00:00Z,Germany,225
2020,2020-04-04T00:00:00Z,Germany,4402
2020,2020-04-04T00:00:00Z,France,202
2020,2020-04-04T00:00:00Z,France,3825
2020,2020-04-04T00:00:00Z,Australia,223
2020,2020-04-04T00:00:00Z,Australia,8045
2020,2020-04-04T00:00:00Z,Germany,5291
2020,2020-04-04T00:00:00Z,Germany,301
2020,2020-04-04T00:00:00Z,France,1
2020,2020-04-04T00:00:00Z,France,3299
2020,2020-04-04T00:00:00Z,Australia,6637
2020,2020-04-04T00:00:00Z,Australia,34
2020,2020-04-04T00:00:00Z,Germany,31
2020,2020-04-04T00:00:00Z,Germany,6655
2020,2020-04-04T00:00:00Z,France,4529
2020,2020-04-04T00:00:00Z,Australia,3771
2020,2020-04-04T00:00:00Z,Australia,43
2020,2020-04-04T00:00:00Z,Germany,18
